state,date,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,proj_date
Texas,2020-05-06,160.556,44,326,3107.77,1617.975,5188.025,Apr 1st Projection
Texas,2020-05-07,160.794,41,330.025,3268.564,1658.975,5518.025,Apr 1st Projection
Texas,2020-05-08,160.423,38,334,3428.987,1696.975,5853,Apr 1st Projection
Texas,2020-05-09,159.441,35,335.025,3588.428,1732,6189.025,Apr 1st Projection
Texas,2020-05-10,157.861,32.975,336,3746.289,1765,6525.075,Apr 1st Projection
Texas,2020-05-11,155.697,30,335,3901.986,1795,6860,Apr 1st Projection
Texas,2020-05-12,152.974,27,332,4054.96,1822,7189.075,Apr 1st Projection
Texas,2020-05-13,149.731,24,328,4204.691,1846,7517.075,Apr 1st Projection
Texas,2020-05-14,145.997,22,322,4350.688,1868,7839.075,Apr 1st Projection
Texas,2020-05-15,141.785,19,315,4492.473,1887,8154.075,Apr 1st Projection
Texas,2020-05-16,137.206,17,307,4629.679,1904,8461.025,Apr 1st Projection
Texas,2020-05-17,132.229,15,297.025,4761.908,1919,8757.05,Apr 1st Projection
Texas,2020-05-18,126.948,13,287,4888.856,1932,9042.1,Apr 1st Projection
Texas,2020-05-19,121.443,11,275.025,5010.299,1944,9315.175,Apr 1st Projection
Texas,2020-05-20,115.506,10,263.025,5125.805,1954,9576.25,Apr 1st Projection
Texas,2020-05-21,109.796,9,251.025,5235.601,1962.975,9824.325,Apr 1st Projection
Texas,2020-05-22,103.422,7,238,5339.023,1969.975,10059.4,Apr 1st Projection
Texas,2020-05-23,97.363,6,224.025,5436.386,1975.975,10281.45,Apr 1st Projection
Texas,2020-05-24,91.237,5,211,5527.623,1980.975,10491.45,Apr 1st Projection
Texas,2020-05-25,85.096,4,197,5612.719,1984.975,10687.475,Apr 1st Projection
Texas,2020-05-26,79.456,4,183.025,5692.175,1988.975,10870.475,Apr 1st Projection
Texas,2020-05-27,73.392,3,170,5765.567,1991.975,11039.475,Apr 1st Projection
Texas,2020-05-28,67.514,2,157,5833.081,1993.975,11196.45,Apr 1st Projection
Texas,2020-05-29,62.137,2,144,5895.218,1995.975,11342.375,Apr 1st Projection
Texas,2020-05-30,56.993,2,131.025,5952.211,1997.975,11476.3,Apr 1st Projection
Texas,2020-05-31,51.572,1,120,6003.783,1998.975,11598.225,Apr 1st Projection
Texas,2020-06-01,46.863,1,108,6050.646,1999.975,11708.175,Apr 1st Projection
Texas,2020-06-02,42.428,1,98,6093.074,2000.975,11808.1,Apr 1st Projection
Texas,2020-06-03,38.237,1,88,6131.311,2001.975,11898.025,Apr 1st Projection
Texas,2020-06-04,34.15,0,78,6165.461,2002.975,11977.025,Apr 1st Projection
Texas,2020-06-05,30.175,0,70,6195.636,2002.975,12046.075,Apr 1st Projection
Texas,2020-06-06,26.824,0,62,6222.46,2002.975,12107.125,Apr 1st Projection
Texas,2020-06-07,23.727,0,54,6246.187,2002.975,12161.175,Apr 1st Projection
Texas,2020-06-08,20.887,0,48,6267.074,2002.975,12208.225,Apr 1st Projection
Texas,2020-06-09,18.307,0,42,6285.381,2002.975,12249.275,Apr 1st Projection
Texas,2020-06-10,15.98,0,36,6301.361,2002.975,12285.3,Apr 1st Projection
Texas,2020-06-11,13.905,0,32,6315.266,2002.975,12316.325,Apr 1st Projection
Texas,2020-06-12,12.031,0,27,6327.297,2002.975,12343.35,Apr 1st Projection
Texas,2020-06-13,10.367,0,23,6337.664,2002.975,12366.375,Apr 1st Projection
Texas,2020-06-14,8.891,0,20,6346.555,2002.975,12386.375,Apr 1st Projection
Texas,2020-06-15,7.594,0,17,6354.149,2002.975,12403.375,Apr 1st Projection
Texas,2020-06-16,6.458,0,14,6360.607,2002.975,12417.4,Apr 1st Projection
Texas,2020-06-17,5.475,0,12,6366.082,2002.975,12429.4,Apr 1st Projection
Texas,2020-06-18,4.599,0,10,6370.681,2002.975,12439.4,Apr 1st Projection
Texas,2020-06-19,3.874,0,9,6374.555,2002.975,12447.425,Apr 1st Projection
Texas,2020-06-20,3.221,0,7,6377.776,2002.975,12454.425,Apr 1st Projection
Texas,2020-06-21,2.666,0,6,6380.442,2002.975,12460.425,Apr 1st Projection
Texas,2020-06-22,2.214,0,5,6382.656,2002.975,12465.425,Apr 1st Projection
Texas,2020-06-23,1.905,0,4,6384.561,2002.975,12469.425,Apr 1st Projection
Texas,2020-06-24,1.502,0,3,6386.063,2002.975,12472.425,Apr 1st Projection
Texas,2020-06-25,1.201,0,3,6387.264,2002.975,12475.425,Apr 1st Projection
Texas,2020-06-26,1,0,2,6388.264,2002.975,12477.425,Apr 1st Projection
Texas,2020-06-27,0.956,0,2,6389.22,2002.975,12479.425,Apr 1st Projection
Texas,2020-06-28,0.504,0,1,6389.724,2002.975,12480.425,Apr 1st Projection
Texas,2020-06-29,0.5,0,1,6390.224,2002.975,12481.425,Apr 1st Projection
Texas,2020-06-30,0.5,0,1,6390.724,2002.975,12482.425,Apr 1st Projection
Texas,2020-07-01,0.5,0,1,6391.224,2002.975,12483.425,Apr 1st Projection
Texas,2020-07-02,0.42,0,1,6391.644,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-03,0.001,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-04,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-05,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-06,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-07,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-08,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-09,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-10,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-11,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-12,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-13,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-14,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-15,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-16,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-17,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-18,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-19,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-20,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-21,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-22,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-23,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-24,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-25,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-26,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-27,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-28,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-29,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-30,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-07-31,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-08-01,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-08-02,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-08-03,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-08-04,0,0,0,6391.645,2002.975,12484.425,Apr 1st Projection
Texas,2020-02-06,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-07,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-08,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-09,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-10,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-11,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-12,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-13,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-14,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-15,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-16,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-17,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-18,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-19,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-20,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-21,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-22,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-23,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-24,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-25,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-26,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-27,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-28,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-02-29,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-01,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-02,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-03,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-04,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-05,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-06,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-07,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-08,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-09,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-10,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-11,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-12,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-13,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-14,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-15,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-16,0,0,0,0,0,0,Apr 5th Projection
Texas,2020-03-17,1,1,1,1,1,1,Apr 5th Projection
Texas,2020-03-18,2,2,2,3,3,3,Apr 5th Projection
Texas,2020-03-19,2,2,2,5,5,5,Apr 5th Projection
Texas,2020-03-20,0,0,0,5,5,5,Apr 5th Projection
Texas,2020-03-21,0,0,0,5,5,5,Apr 5th Projection
Texas,2020-03-22,2,2,2,7,7,7,Apr 5th Projection
Texas,2020-03-23,2,2,2,9,9,9,Apr 5th Projection
Texas,2020-03-24,3,3,3,12,12,12,Apr 5th Projection
Texas,2020-03-25,3,3,3,15,15,15,Apr 5th Projection
Texas,2020-03-26,6,6,6,21,21,21,Apr 5th Projection
Texas,2020-03-27,5,5,5,26,26,26,Apr 5th Projection
Texas,2020-03-28,4,4,4,30,30,30,Apr 5th Projection
Texas,2020-03-29,7,7,7,37,37,37,Apr 5th Projection
Texas,2020-03-30,8,8,8,45,45,45,Apr 5th Projection
Texas,2020-03-31,9,9,9,54,54,54,Apr 5th Projection
Texas,2020-04-01,12,12,12,66,66,66,Apr 5th Projection
Texas,2020-04-02,11,11,11,77,77,77,Apr 5th Projection
Texas,2020-04-03,23,23,23,100,100,100,Apr 5th Projection
Texas,2020-04-04,16.386,0,62,116.386,100,162,Apr 5th Projection
Texas,2020-04-05,23.497,4.975,72,139.883,110,198,Apr 5th Projection
Texas,2020-04-06,25.316,5,73.025,165.199,123,237,Apr 5th Projection
Texas,2020-04-07,29.025,8,81,194.224,141,280.1,Apr 5th Projection
Texas,2020-04-08,32.713,9,92.025,226.937,164,325,Apr 5th Projection
Texas,2020-04-09,36.623,10,103,263.56,185,383.1,Apr 5th Projection
Texas,2020-04-10,39.225,10,115.025,302.785,217,427.025,Apr 5th Projection
Texas,2020-04-11,47.026,10.975,146.05,349.811,243,514.05,Apr 5th Projection
Texas,2020-04-12,45.944,10,145.05,395.755,270.975,591.125,Apr 5th Projection
Texas,2020-04-13,53.976,11,208.025,449.731,303.975,701.15,Apr 5th Projection
Texas,2020-04-14,56.927,9.975,204.025,506.658,347.975,800,Apr 5th Projection
Texas,2020-04-15,58.571,12,215.125,565.229,387.95,901.2,Apr 5th Projection
Texas,2020-04-16,58.325,11,208.075,623.554,424,978.15,Apr 5th Projection
Texas,2020-04-17,64.516,13,250,688.07,464.975,1078.075,Apr 5th Projection
Texas,2020-04-18,70.419,14,228.05,758.489,505.975,1225.25,Apr 5th Projection
Texas,2020-04-19,70.614,14,239,829.103,559.9,1318.325,Apr 5th Projection
Texas,2020-04-20,71.701,17,218.05,900.804,605,1424.05,Apr 5th Projection
Texas,2020-04-21,70.379,16,250.025,971.183,639,1491.25,Apr 5th Projection
Texas,2020-04-22,70.203,15,238.15,1041.386,688,1593.25,Apr 5th Projection
Texas,2020-04-23,70.09,16,218.025,1111.476,736.95,1709.025,Apr 5th Projection
Texas,2020-04-24,69.89,15,217.1,1181.366,775.975,1821.575,Apr 5th Projection
Texas,2020-04-25,67.34,15,186,1248.706,823.825,1943.05,Apr 5th Projection
Texas,2020-04-26,64.436,18,199.05,1313.142,865.95,2018.175,Apr 5th Projection
Texas,2020-04-27,60.824,21,159,1373.966,904.925,2109.25,Apr 5th Projection
Texas,2020-04-28,56,19,136.025,1429.966,941,2174.3,Apr 5th Projection
Texas,2020-04-29,50.59,15,130.05,1480.556,972.975,2254.125,Apr 5th Projection
Texas,2020-04-30,50.565,16.975,129.025,1531.121,1002.975,2345.15,Apr 5th Projection
Texas,2020-05-01,48.173,16,123.025,1579.294,1026.85,2419.375,Apr 5th Projection
Texas,2020-05-02,44.46,14.975,116.025,1623.754,1046.975,2491.475,Apr 5th Projection
Texas,2020-05-03,41.857,12.975,109,1665.611,1062.975,2556.125,Apr 5th Projection
Texas,2020-05-04,39.242,12,104,1704.853,1078.925,2647.05,Apr 5th Projection
Texas,2020-05-05,36.898,10,101,1741.751,1094.85,2725.025,Apr 5th Projection
Texas,2020-05-06,33.524,9,93,1775.275,1107.875,2775,Apr 5th Projection
Texas,2020-05-07,30.599,8,82.05,1805.874,1120.925,2824.1,Apr 5th Projection
Texas,2020-05-08,27.606,6,79.025,1833.48,1132.9,2876.3,Apr 5th Projection
Texas,2020-05-09,24.57,6,74,1858.05,1139,2916.175,Apr 5th Projection
Texas,2020-05-10,22.559,5,66.025,1880.609,1144.975,2959.3,Apr 5th Projection
Texas,2020-05-11,20.33,4,61.025,1900.939,1152.875,3001.125,Apr 5th Projection
Texas,2020-05-12,17.971,3,53,1918.91,1161.775,3032.15,Apr 5th Projection
Texas,2020-05-13,15.995,3,51.025,1934.905,1165.75,3065.35,Apr 5th Projection
Texas,2020-05-14,13.472,2,43.025,1948.377,1168.725,3095.45,Apr 5th Projection
Texas,2020-05-15,12.163,2,39,1960.54,1170.775,3121.425,Apr 5th Projection
Texas,2020-05-16,10.532,1,35.025,1971.072,1171.8,3142.625,Apr 5th Projection
Texas,2020-05-17,9.345,1,32,1980.417,1174.775,3172.25,Apr 5th Projection
Texas,2020-05-18,7.764,1,26,1988.181,1176.775,3191.325,Apr 5th Projection
Texas,2020-05-19,6.549,1,23,1994.73,1178.75,3210.225,Apr 5th Projection
Texas,2020-05-20,5.564,1,20,2000.294,1179.75,3226.05,Apr 5th Projection
Texas,2020-05-21,4.738,0,17,2005.032,1180.75,3232.3,Apr 5th Projection
Texas,2020-05-22,3.927,0,14,2008.959,1181.75,3241.25,Apr 5th Projection
Texas,2020-05-23,3.135,0,12,2012.094,1181.75,3251.15,Apr 5th Projection
Texas,2020-05-24,2.584,0,10,2014.678,1181.75,3256.325,Apr 5th Projection
Texas,2020-05-25,2.194,0,8,2016.872,1181.75,3261.3,Apr 5th Projection
Texas,2020-05-26,1.798,0,7,2018.67,1181.75,3265.325,Apr 5th Projection
Texas,2020-05-27,1.468,0,6,2020.138,1181.75,3270.275,Apr 5th Projection
Texas,2020-05-28,1.169,0,5,2021.307,1181.75,3273.275,Apr 5th Projection
Texas,2020-05-29,0.877,0,4,2022.184,1181.75,3275.275,Apr 5th Projection
Texas,2020-05-30,0.667,0,3,2022.851,1181.75,3278.25,Apr 5th Projection
Texas,2020-05-31,0.528,0,2,2023.379,1181.75,3281.2,Apr 5th Projection
Texas,2020-06-01,0.433,0,2,2023.812,1181.75,3282.2,Apr 5th Projection
Texas,2020-06-02,0.357,0,2,2024.169,1181.75,3283.225,Apr 5th Projection
Texas,2020-06-03,0.314,0,1,2024.483,1181.75,3284.225,Apr 5th Projection
Texas,2020-06-04,0.24,0,1,2024.723,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-05,0.14,0,1,2024.863,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-06,0.055,0,1,2024.918,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-07,0.015,0,0,2024.933,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-08,0.003,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-09,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-10,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-11,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-12,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-13,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-14,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-15,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-16,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-17,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-18,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-19,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-20,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-21,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-22,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-23,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-24,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-25,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-26,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-27,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-28,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-29,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-06-30,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-01,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-02,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-03,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-04,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-05,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-06,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-07,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-08,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-09,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-10,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-11,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-12,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-13,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-14,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-15,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-16,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-17,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-18,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-19,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-20,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-21,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-22,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-23,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-24,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-25,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-26,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-27,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-28,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-29,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-30,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-07-31,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-08-01,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-08-02,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-08-03,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-08-04,0,0,0,2024.936,1181.75,3285.225,Apr 5th Projection
Texas,2020-01-03,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-04,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-05,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-06,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-07,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-08,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-09,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-10,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-11,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-12,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-13,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-14,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-15,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-16,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-17,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-18,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-19,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-20,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-21,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-22,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-23,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-24,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-25,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-26,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-27,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-28,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-29,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-30,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-01-31,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-01,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-02,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-03,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-04,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-05,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-06,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-07,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-08,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-09,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-10,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-11,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-12,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-13,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-14,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-15,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-16,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-17,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-18,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-19,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-20,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-21,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-22,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-23,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-24,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-25,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-26,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-27,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-28,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-02-29,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-01,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-02,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-03,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-04,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-05,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-06,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-07,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-08,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-09,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-10,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-11,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-12,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-13,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-14,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-15,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-16,0,0,0,0,0,0,Apr 9th Projection
Texas,2020-03-17,1,1,1,1,1,1,Apr 9th Projection
Texas,2020-03-18,2,2,2,3,3,3,Apr 9th Projection
Texas,2020-03-19,2,2,2,5,5,5,Apr 9th Projection
Texas,2020-03-20,0,0,0,5,5,5,Apr 9th Projection
Texas,2020-03-21,0,0,0,5,5,5,Apr 9th Projection
Texas,2020-03-22,2,2,2,7,7,7,Apr 9th Projection
Texas,2020-03-23,2,2,2,9,9,9,Apr 9th Projection
Texas,2020-03-24,3,3,3,12,12,12,Apr 9th Projection
Texas,2020-03-25,3,3,3,15,15,15,Apr 9th Projection
Texas,2020-03-26,6,6,6,21,21,21,Apr 9th Projection
Texas,2020-03-27,5,5,5,26,26,26,Apr 9th Projection
Texas,2020-03-28,4,4,4,30,30,30,Apr 9th Projection
